Date,Value
2018-04-14,154989.0
2018-04-13,203292.0
2018-04-12,197298.0
2018-04-11,176030.0
2018-04-10,179058.0
2018-04-09,169378.0
2018-04-08,131197.0
2018-04-07,149177.0
2018-04-06,166690.0
2018-04-05,174618.0
2018-04-04,178512.0
2018-04-03,190546.0
2018-04-02,161581.0
2018-04-01,129732.0
2018-03-31,143012.0
2018-03-30,176008.0
2018-03-29,183921.0
2018-03-28,170699.0
2018-03-27,177746.0
2018-03-26,179941.0
2018-03-25,130110.0
2018-03-24,150932.0
2018-03-23,172416.0
2018-03-22,177713.0
2018-03-21,186851.0
2018-03-20,187021.0
2018-03-19,182063.0
2018-03-18,155432.0
2018-03-17,147916.0
2018-03-16,179043.0
2018-03-15,194745.0
2018-03-14,182145.0
2018-03-13,180767.0
2018-03-12,176548.0
2018-03-11,145142.0
2018-03-10,149613.0
2018-03-09,184770.0
2018-03-08,188082.0
2018-03-07,194380.0
2018-03-06,193114.0
2018-03-05,194866.0
2018-03-04,155464.0
2018-03-03,171396.0
2018-03-02,188528.0
2018-03-01,227031.0
2018-02-28,182462.0
2018-02-27,206374.0
2018-02-26,176307.0
2018-02-25,140109.0
2018-02-24,147767.0
2018-02-23,177105.0
2018-02-22,176840.0
2018-02-21,197610.0
2018-02-20,191891.0
2018-02-19,181922.0
2018-02-18,153951.0
2018-02-17,167847.0
2018-02-16,180685.0
2018-02-15,194351.0
2018-02-14,192621.0
2018-02-13,179616.0
2018-02-12,183345.0
2018-02-11,144165.0
2018-02-10,177603.0
2018-02-09,173698.0
2018-02-08,166517.0
2018-02-07,205988.0
2018-02-06,238351.0
2018-02-05,208757.0
2018-02-04,165753.0
2018-02-03,184856.0
2018-02-02,229894.0
2018-02-01,249466.0
2018-01-31,197264.0
2018-01-30,230310.0
2018-01-29,225983.0
2018-01-28,205967.0
2018-01-27,188058.0
2018-01-26,214772.0
2018-01-25,227471.0
2018-01-24,241244.0
2018-01-23,232259.0
2018-01-22,235003.0
2018-01-21,207718.0
2018-01-20,230899.0
2018-01-19,231462.0
2018-01-18,293730.0
2018-01-17,300012.0
2018-01-16,287366.0
2018-01-15,259372.0
2018-01-14,224444.0
2018-01-13,253379.0
2018-01-12,286175.0
2018-01-11,322216.0
2018-01-10,330491.0
2018-01-09,340700.0
2018-01-08,329050.0
2018-01-07,352796.0
2018-01-06,342679.0
2018-01-05,322200.0
2018-01-04,402643.0
2018-01-03,376433.0
2018-01-02,324425.0
2018-01-01,231679.0
2017-12-31,278158.0
2017-12-30,327455.0
2017-12-29,337150.0
2017-12-28,290853.0
2017-12-27,293690.0
2017-12-26,232606.0
2017-12-25,216690.0
2017-12-24,267959.0
2017-12-23,290746.0
2017-12-22,360730.0
2017-12-21,318502.0
2017-12-20,352242.0
2017-12-19,362550.0
2017-12-18,376724.0
2017-12-17,375878.0
2017-12-16,349526.0
2017-12-15,389126.0
2017-12-14,470650.0
2017-12-13,407341.0
2017-12-12,355339.0
2017-12-11,357068.0
2017-12-10,330823.0
2017-12-09,390742.0
2017-12-08,371809.0
2017-12-07,356607.0
2017-12-06,415131.0
2017-12-05,378024.0
2017-12-04,381149.0
2017-12-03,332484.0
2017-12-02,296727.0
2017-12-01,371320.0
2017-11-30,368696.0
2017-11-29,382774.0
2017-11-28,350166.0
2017-11-27,363700.0
2017-11-26,317735.0
2017-11-25,318480.0
2017-11-24,289866.0
2017-11-23,338456.0
2017-11-22,247516.0
2017-11-21,343461.0
2017-11-20,326795.0
2017-11-19,257447.0
2017-11-18,263154.0
2017-11-17,286083.0
2017-11-16,300307.0
2017-11-15,311421.0
2017-11-14,261563.0
2017-11-13,299449.0
2017-11-12,182691.0
2017-11-11,191618.0
2017-11-10,260777.0
2017-11-09,329691.0
2017-11-08,288774.0
2017-11-07,323686.0
2017-11-06,260465.0
2017-11-05,243071.0
2017-11-04,283626.0
2017-11-03,268570.0
2017-11-02,329152.0
2017-11-01,234730.0
2017-10-31,267062.0
2017-10-30,305616.0
2017-10-29,317564.0
2017-10-28,202033.0
2017-10-27,239768.0
2017-10-26,254278.0
2017-10-25,303906.0
2017-10-24,334582.0
2017-10-23,304154.0
2017-10-22,281552.0
2017-10-21,303876.0
2017-10-20,302533.0
2017-10-19,347287.0
2017-10-18,319822.0
2017-10-17,323040.0
2017-10-16,305074.0
2017-10-15,275556.0
2017-10-14,282673.0
2017-10-13,299488.0
2017-10-12,282915.0
2017-10-11,282969.0
2017-10-10,293330.0
2017-10-09,288111.0
2017-10-08,231239.0
2017-10-07,224347.0
2017-10-06,273619.0
2017-10-05,263375.0
2017-10-04,224107.0
2017-10-03,270946.0
2017-10-02,283862.0
2017-10-01,196391.0
2017-09-30,204213.0
2017-09-29,243539.0
2017-09-28,263177.0
2017-09-27,245436.0
2017-09-26,252939.0
2017-09-25,217489.0
2017-09-24,178847.0
2017-09-23,196334.0
2017-09-22,217768.0
2017-09-21,244380.0
2017-09-20,225391.0
2017-09-19,270846.0
2017-09-18,210114.0
2017-09-17,190596.0
2017-09-16,220476.0
2017-09-15,277657.0
2017-09-14,256389.0
2017-09-13,251282.0
2017-09-12,245104.0
2017-09-11,243006.0
2017-09-10,184514.0
2017-09-09,208197.0
2017-09-08,265933.0
2017-09-07,244953.0
2017-09-06,264180.0
2017-09-05,263568.0
2017-09-04,255198.0
2017-09-03,186748.0
2017-09-02,224454.0
2017-09-01,270293.0
2017-08-31,267739.0
2017-08-30,258886.0
2017-08-29,265191.0
2017-08-28,215537.0
2017-08-27,239910.0
2017-08-26,219933.0
2017-08-25,199952.0
2017-08-24,196200.0
2017-08-23,305147.0
2017-08-22,189037.0
2017-08-21,227242.0
2017-08-20,203607.0
2017-08-19,258336.0
2017-08-18,301461.0
2017-08-17,337055.0
2017-08-16,266961.0
2017-08-15,300436.0
2017-08-14,247068.0
2017-08-13,254611.0
2017-08-12,252439.0
2017-08-11,273509.0
2017-08-10,249804.0
2017-08-09,253174.0
2017-08-08,265704.0
2017-08-07,241118.0
2017-08-06,193455.0
2017-08-05,232773.0
2017-08-04,229312.0
2017-08-03,205843.0
2017-08-02,203050.0
2017-08-01,130345.0
2017-07-31,225772.0
2017-07-30,180109.0
2017-07-29,205225.0
2017-07-28,240817.0
2017-07-27,220311.0
2017-07-26,232701.0
2017-07-25,238500.0
2017-07-24,234998.0
2017-07-23,177243.0
2017-07-22,216965.0
2017-07-21,260942.0
2017-07-20,224769.0
2017-07-19,248342.0
2017-07-18,254413.0
2017-07-17,225090.0
2017-07-16,198860.0
2017-07-15,216511.0
2017-07-14,222649.0
2017-07-13,239800.0
2017-07-12,251176.0
2017-07-11,259517.0
2017-07-10,245860.0
2017-07-09,184449.0
2017-07-08,216252.0
2017-07-07,237821.0
2017-07-06,218976.0
2017-07-05,231998.0
2017-07-04,249948.0
2017-07-03,247094.0
2017-07-02,191864.0
2017-07-01,191864.0
2017-06-30,259782.0
2017-06-29,225341.0
2017-06-28,273354.0
2017-06-27,253055.0
2017-06-26,254353.0
2017-06-25,175953.0
2017-06-24,222085.0
2017-06-23,253123.0
2017-06-22,263107.0
2017-06-21,274021.0
2017-06-20,263107.0
2017-06-19,263540.0
2017-06-18,205883.0
2017-06-17,232344.0
2017-06-16,262448.0
2017-06-15,286986.0
2017-06-14,281987.0
2017-06-13,284404.0
2017-06-12,263515.0
2017-06-11,218775.0
2017-06-10,249580.0
2017-06-09,276088.0
2017-06-08,300781.0
2017-06-07,334120.0
2017-06-06,291156.0
2017-06-05,284510.0
2017-06-04,261135.0
2017-06-03,294660.0
2017-06-02,266139.0
2017-06-01,314252.0
2017-05-31,316863.0
2017-05-30,342452.0
2017-05-29,317854.0
2017-05-28,300226.0
2017-05-27,327298.0
2017-05-26,328442.0
2017-05-25,343608.0
2017-05-24,327095.0
2017-05-23,354151.0
2017-05-22,318975.0
2017-05-21,316206.0
2017-05-20,343449.0
2017-05-19,309333.0
2017-05-18,280634.0
2017-05-17,307080.0
2017-05-16,228555.0
2017-05-15,320922.0
2017-05-14,361974.0
2017-05-13,322439.0
2017-05-12,310036.0
2017-05-11,288009.0
2017-05-10,302641.0
2017-05-09,326342.0
2017-05-08,356775.0
2017-05-07,309348.0
2017-05-06,357023.0
2017-05-05,261046.0
2017-05-04,347771.0
2017-05-03,289205.0
2017-05-02,327015.0
2017-05-01,288424.0
2017-04-30,276157.0
2017-04-29,335709.0
2017-04-28,299621.0
2017-04-27,291567.0
2017-04-26,328038.0
2017-04-25,319182.0
2017-04-24,217457.0
2017-04-23,240651.0
2017-04-22,264058.0
2017-04-21,324844.0
2017-04-20,264274.0
2017-04-19,303579.0
2017-04-18,296133.0
2017-04-17,239335.0
2017-04-16,206989.0
2017-04-15,265810.0
2017-04-14,284730.0
2017-04-13,224281.0
2017-04-12,273122.0
2017-04-11,302546.0
2017-04-10,270502.0
2017-04-09,234391.0
2017-04-08,223024.0
2017-04-07,290414.0
2017-04-06,284981.0
2017-04-05,311013.0
2017-04-04,251099.0
2017-04-03,282680.0
2017-04-02,239570.0
2017-04-01,251056.0
2017-03-31,253693.0
2017-03-30,283301.0
2017-03-29,278596.0
2017-03-28,288024.0
2017-03-27,227049.0
2017-03-26,217800.0
2017-03-25,238389.0
2017-03-24,283721.0
2017-03-23,282350.0
2017-03-22,311186.0
2017-03-21,283124.0
2017-03-20,272808.0
2017-03-19,264398.0
2017-03-18,258496.0
2017-03-17,287239.0
2017-03-16,321647.0
2017-03-15,287668.0
2017-03-14,305173.0
2017-03-13,267429.0
2017-03-12,217002.0
2017-03-11,275869.0
2017-03-10,304333.0
2017-03-09,299497.0
2017-03-08,293288.0
2017-03-07,323888.0
2017-03-06,283724.0
2017-03-05,277612.0
2017-03-04,262482.0
2017-03-03,332794.0
2017-03-02,325010.0
2017-03-01,311841.0
2017-02-28,321282.0
2017-02-27,280623.0
2017-02-26,261607.0
2017-02-25,323031.0
2017-02-24,346494.0
2017-02-23,322248.0
2017-02-22,280309.0
2017-02-21,275202.0
2017-02-20,278516.0
2017-02-19,248233.0
2017-02-18,284460.0
2017-02-17,315601.0
2017-02-16,281408.0
2017-02-15,291325.0
2017-02-14,311031.0
2017-02-13,284458.0
2017-02-12,235095.0
2017-02-11,259093.0
2017-02-10,299823.0
2017-02-09,340140.0
2017-02-08,302577.0
2017-02-07,320854.0
2017-02-06,225330.0
2017-02-05,286914.0
2017-02-04,281343.0
2017-02-03,318987.0
2017-02-02,254199.0
2017-02-01,344621.0
2017-01-31,302946.0
2017-01-30,242855.0
2017-01-29,237157.0
2017-01-28,242288.0
2017-01-27,260698.0
2017-01-26,313554.0
2017-01-25,302881.0
2017-01-24,275603.0
2017-01-23,234193.0
2017-01-22,233672.0
2017-01-21,260542.0
2017-01-20,295214.0
2017-01-19,296740.0
2017-01-18,293432.0
2017-01-17,288284.0
2017-01-16,264758.0
2017-01-15,232132.0
2017-01-14,238971.0
2017-01-13,271629.0
2017-01-12,291655.0
2017-01-11,299020.0
2017-01-10,320848.0
2017-01-09,267011.0
2017-01-08,256862.0
2017-01-07,280726.0
2017-01-06,342362.0
2017-01-05,284086.0
2017-01-04,284086.0
2017-01-03,297536.0
2017-01-02,297650.0
2017-01-01,290282.0
2016-12-31,247437.0
2016-12-30,247437.0
2016-12-29,283433.0
2016-12-28,301503.0
2016-12-27,301503.0
2016-12-26,292846.0
2016-12-25,193529.0
2016-12-24,195740.0
2016-12-23,237189.0
2016-12-22,310432.0
2016-12-21,310432.0
2016-12-20,321356.0
2016-12-19,278465.0
2016-12-18,281182.0
2016-12-17,232272.0
2016-12-16,274282.0
2016-12-15,274282.0
2016-12-14,278259.0
2016-12-13,287506.0
2016-12-12,287506.0
2016-12-11,287506.0
2016-12-10,247017.0
2016-12-09,247017.0
2016-12-08,264834.0
2016-12-07,306391.0
2016-12-06,306943.0
2016-12-05,316624.0
2016-12-04,242653.0
2016-12-03,242653.0
2016-12-02,284484.0
2016-12-01,236205.0
2016-11-30,236205.0
2016-11-29,289146.0
2016-11-28,295352.0
2016-11-27,295352.0
2016-11-26,234044.0
2016-11-25,311945.0
2016-11-24,311945.0
2016-11-23,329909.0
2016-11-22,282436.0
2016-11-21,282436.0
2016-11-20,283934.0
2016-11-19,245559.0
2016-11-18,245559.0
2016-11-17,272098.0
2016-11-16,284745.0
2016-11-15,286128.0
2016-11-14,275530.0
2016-11-13,214933.0
2016-11-12,216563.0
2016-11-11,224529.0
2016-11-10,266380.0
2016-11-09,266380.0
2016-11-08,265464.0
2016-11-07,268563.0
2016-11-06,268563.0
2016-11-05,222005.0
2016-11-04,243410.0
2016-11-03,243410.0
2016-11-02,267456.0
2016-11-01,242315.0
2016-10-31,242315.0
2016-10-30,236627.0
2016-10-29,223780.0
2016-10-28,223780.0
2016-10-27,245721.0
2016-10-26,218420.0
2016-10-25,221026.0
2016-10-24,231657.0
2016-10-23,187498.0
2016-10-22,187498.0
2016-10-21,212078.0
2016-10-20,265025.0
2016-10-19,265025.0
2016-10-18,195522.0
2016-10-17,233318.0
2016-10-16,233318.0
2016-10-15,193764.0
2016-10-14,235124.0
2016-10-13,235124.0
2016-10-12,225582.0
2016-10-11,258548.0
2016-10-10,258548.0
2016-10-09,220329.0
2016-10-08,241852.0
2016-10-07,241852.0
2016-10-06,262224.0
2016-10-05,261818.0
2016-10-04,261818.0
2016-10-03,259375.0
2016-10-02,190194.0
2016-10-01,188141.0
2016-09-30,208930.0
2016-09-29,237287.0
2016-09-28,237287.0
2016-09-27,230695.0
2016-09-26,227516.0
2016-09-25,227516.0
2016-09-24,193345.0
2016-09-23,219880.0
2016-09-22,219880.0
2016-09-21,228039.0
2016-09-20,241234.0
2016-09-19,244880.0
2016-09-18,220874.0
2016-09-17,212506.0
2016-09-16,212506.0
2016-09-15,210471.0
2016-09-14,228878.0
2016-09-13,228878.0
2016-09-12,237998.0
2016-09-11,177045.0
2016-09-10,177045.0
2016-09-09,190432.0
2016-09-08,223812.0
2016-09-07,223812.0
2016-09-06,247669.0
2016-09-05,224939.0
2016-09-04,224939.0
2016-09-03,180771.0
2016-09-02,223109.0
2016-09-01,223109.0
2016-08-31,234933.0
2016-08-30,248264.0
2016-08-29,250723.0
2016-08-28,221624.0
2016-08-27,187712.0
2016-08-26,187712.0
2016-08-25,222851.0
2016-08-24,231795.0
2016-08-23,234562.0
2016-08-22,235298.0
2016-08-21,181617.0
2016-08-20,181617.0
2016-08-19,206355.0
2016-08-18,235996.0
2016-08-17,235996.0
2016-08-16,234708.0
2016-08-15,199828.0
2016-08-14,199828.0
2016-08-13,197135.0
2016-08-12,228078.0
2016-08-11,228078.0
2016-08-10,249758.0
2016-08-09,227856.0
2016-08-08,230087.0
2016-08-07,232542.0
2016-08-06,192725.0
2016-08-05,193599.0
2016-08-04,225242.0
2016-08-03,239320.0
2016-08-02,243031.0
2016-08-01,249886.0
2016-07-31,190326.0
2016-07-30,190326.0
2016-07-29,197597.0
2016-07-28,232439.0
2016-07-27,234472.0
2016-07-26,232995.0
2016-07-25,236727.0
2016-07-24,237540.0
2016-07-23,184338.0
2016-07-22,218874.0
2016-07-21,218874.0
2016-07-20,215360.0
2016-07-19,219576.0
2016-07-18,219576.0
2016-07-17,222808.0
2016-07-16,178573.0
2016-07-15,178573.0
2016-07-14,212927.0
2016-07-13,214101.0
2016-07-12,215689.0
2016-07-11,216859.0
2016-07-10,159319.0
2016-07-09,159319.0
2016-07-08,182331.0
2016-07-07,213055.0
2016-07-06,214306.0
2016-07-05,212915.0
2016-07-04,211618.0
2016-07-03,211618.0
2016-07-02,172215.0
2016-07-01,202414.0
2016-06-30,206976.0
2016-06-29,229114.0
2016-06-28,210187.0
2016-06-27,210637.0
2016-06-26,214892.0
2016-06-25,204254.0
2016-06-24,208260.0
2016-06-23,235758.0
2016-06-22,232368.0
2016-06-21,232368.0
2016-06-20,245266.0
2016-06-19,215405.0
2016-06-18,215883.0
2016-06-17,234224.0
2016-06-16,263444.0
2016-06-15,264818.0
2016-06-14,259223.0
2016-06-13,248525.0
2016-06-12,250025.0
2016-06-11,210711.0
2016-06-10,223808.0
2016-06-09,225233.0
2016-06-08,232571.0
2016-06-07,227893.0
2016-06-06,245115.0
2016-06-05,218423.0
2016-06-04,194724.0
2016-06-03,194724.0
2016-06-02,233191.0
2016-06-01,232186.0
2016-05-31,232484.0
2016-05-30,213708.0
2016-05-29,173323.0
2016-05-28,174843.0
2016-05-27,187607.0
2016-05-26,213031.0
2016-05-25,214342.0
2016-05-24,241338.0
2016-05-23,217633.0
2016-05-22,218961.0
2016-05-21,181887.0
2016-05-20,206630.0
2016-05-19,207801.0
2016-05-18,217458.0
2016-05-17,234161.0
2016-05-16,236230.0
2016-05-15,237057.0
2016-05-14,207392.0
2016-05-13,208305.0
2016-05-12,229246.0
2016-05-11,230881.0
2016-05-10,232247.0
2016-05-09,242168.0
2016-05-08,185456.0
2016-05-07,183927.0
2016-05-06,200750.0
2016-05-05,223681.0
2016-05-04,226986.0
2016-05-03,233140.0
2016-05-02,221019.0
2016-05-01,222310.0
2016-04-30,189192.0
2016-04-29,255225.0
2016-04-28,257795.0
2016-04-27,243750.0
2016-04-26,245405.0
2016-04-25,246337.0
2016-04-24,213799.0
2016-04-23,181429.0
2016-04-22,208558.0
2016-04-21,210717.0
2016-04-20,215115.0
2016-04-19,224669.0
2016-04-18,199317.0
2016-04-17,185892.0
2016-04-16,187475.0
2016-04-15,214008.0
2016-04-14,225450.0
2016-04-13,218654.0
2016-04-12,236805.0
2016-04-11,226553.0
2016-04-10,178283.0
2016-04-09,200063.0
2016-04-08,209003.0
2016-04-07,212321.0
2016-04-06,213637.0
2016-04-05,216176.0
2016-04-04,197721.0
2016-04-03,171613.0
2016-04-02,183503.0
2016-04-01,196985.0
2016-03-31,202812.0
2016-03-30,201028.0
2016-03-29,188514.0
2016-03-28,174245.0
2016-03-27,160266.0
2016-03-26,157794.0
2016-03-25,168544.0
2016-03-24,190094.0
2016-03-23,181335.0
2016-03-22,202698.0
2016-03-21,199006.0
2016-03-20,168925.0
2016-03-19,182265.0
2016-03-18,206022.0
2016-03-17,201122.0
2016-03-16,209667.0
2016-03-15,202426.0
2016-03-14,190346.0
2016-03-13,177649.0
2016-03-12,168013.0
2016-03-11,185911.0
2016-03-10,186345.0
2016-03-09,190388.0
2016-03-08,185419.0
2016-03-07,174456.0
2016-03-06,161739.0
2016-03-05,232294.0
2016-03-04,205061.0
2016-03-03,221652.0
2016-03-02,262461.0
2016-03-01,245671.0
2016-02-29,265320.0
2016-02-28,207856.0
2016-02-27,176145.0
2016-02-26,203635.0
2016-02-25,206844.0
2016-02-24,208244.0
2016-02-23,244748.0
2016-02-22,210446.0
2016-02-21,195461.0
2016-02-20,215728.0
2016-02-19,203632.0
2016-02-18,201293.0
2016-02-17,227235.0
2016-02-16,207335.0
2016-02-15,195212.0
2016-02-14,186088.0
2016-02-13,190560.0
2016-02-12,202906.0
2016-02-11,220934.0
2016-02-10,225892.0
2016-02-09,222310.0
2016-02-08,224755.0
2016-02-07,201390.0
2016-02-06,221523.0
2016-02-05,225488.0
2016-02-04,193967.0
2016-02-03,195252.0
2016-02-02,241722.0
2016-02-01,209322.0
2016-01-31,160035.0
2016-01-30,194794.0
2016-01-29,213749.0
2016-01-28,225456.0
2016-01-27,229677.0
2016-01-26,229053.0
2016-01-25,206515.0
2016-01-24,201425.0
2016-01-23,197648.0
2016-01-22,221077.0
2016-01-21,222743.0
2016-01-20,190881.0
2016-01-19,199344.0
2016-01-18,213905.0
2016-01-17,188183.0
2016-01-16,187774.0
2016-01-15,183642.0
2016-01-14,178801.0
2016-01-13,187904.0
2016-01-12,194874.0
2016-01-11,173501.0
2016-01-10,160954.0
2016-01-09,179968.0
2016-01-08,186956.0
2016-01-07,175175.0
2016-01-06,172090.0
2016-01-05,183870.0
2016-01-04,165476.0
2016-01-03,142608.0
2016-01-02,138136.0
2016-01-01,118543.0
2015-12-31,155362.0
2015-12-30,177368.0
2015-12-29,181479.0
2015-12-28,173129.0
2015-12-27,147338.0
2015-12-26,155481.0
2015-12-25,180383.0
2015-12-24,208294.0
2015-12-23,208259.0
2015-12-22,222717.0
2015-12-21,216719.0
2015-12-20,187359.0
2015-12-19,213876.0
2015-12-18,210012.0
2015-12-17,213882.0
2015-12-16,220420.0
2015-12-15,221166.0
2015-12-14,215962.0
2015-12-13,189914.0
2015-12-12,208621.0
2015-12-11,209083.0
2015-12-10,212036.0
2015-12-09,220194.0
2015-12-08,189911.0
2015-12-07,192830.0
2015-12-06,176751.0
2015-12-05,176751.0
2015-12-04,173586.0
2015-12-03,168169.0
2015-12-02,175833.0
2015-12-01,178112.0
2015-11-30,169951.0
2015-11-29,128467.0
2015-11-28,165676.0
2015-11-27,155381.0
2015-11-26,162573.0
2015-11-25,151861.0
2015-11-24,147186.0
2015-11-23,139554.0
2015-11-22,129659.0
2015-11-21,155181.0
2015-11-20,152649.0
2015-11-19,154483.0
2015-11-18,166056.0
2015-11-17,156496.0
2015-11-16,158316.0
2015-11-15,135870.0
2015-11-14,152490.0
2015-11-13,154827.0
2015-11-12,151858.0
2015-11-11,166407.0
2015-11-10,161962.0
2015-11-09,149909.0
2015-11-08,130392.0
2015-11-07,151497.0
2015-11-06,162759.0
2015-11-05,187209.0
2015-11-04,204198.0
2015-11-03,175214.0
2015-11-02,154645.0
2015-11-01,152488.0
2015-10-31,153148.0
2015-10-30,162589.0
2015-10-29,161062.0
2015-10-28,152309.0
2015-10-27,140035.0
2015-10-26,116400.0
2015-10-25,122953.0
2015-10-24,137519.0
2015-10-23,143468.0
2015-10-22,146034.0
2015-10-21,154119.0
2015-10-20,146349.0
2015-10-19,134440.0
2015-10-18,116380.0
2015-10-17,135911.0
2015-10-16,137027.0
2015-10-15,139120.0
2015-10-14,141985.0
2015-10-13,133248.0
2015-10-12,130340.0
2015-10-11,104550.0
2015-10-10,104281.0
2015-10-09,127194.0
2015-10-08,140348.0
2015-10-07,136722.0
2015-10-06,136497.0
2015-10-05,125548.0
2015-10-04,115131.0
2015-10-03,98648.0
2015-10-02,139746.0
2015-10-01,132606.0
2015-09-30,132272.0
2015-09-29,140664.0
2015-09-28,135138.0
2015-09-27,126552.0
2015-09-26,115622.0
2015-09-25,126908.0
2015-09-24,119219.0
2015-09-23,131400.0
2015-09-22,132321.0
2015-09-21,119372.0
2015-09-20,109158.0
2015-09-19,114515.0
2015-09-18,180020.0
2015-09-17,259279.0
2015-09-16,165564.0
2015-09-15,161192.0
2015-09-14,166715.0
2015-09-13,133887.0
2015-09-12,150249.0
2015-09-11,180002.0
2015-09-10,120592.0
2015-09-09,125800.0
2015-09-08,125379.0
2015-09-07,108880.0
2015-09-06,101418.0
2015-09-05,124218.0
2015-09-04,90818.0
2015-09-03,134325.0
2015-09-02,150066.0
2015-09-01,130024.0
2015-08-31,109165.0
2015-08-30,98339.0
2015-08-29,106197.0
2015-08-28,114654.0
2015-08-27,119917.0
2015-08-26,120364.0
2015-08-25,117845.0
2015-08-24,125368.0
2015-08-23,88760.0
2015-08-22,104099.0
2015-08-21,113792.0
2015-08-20,113433.0
2015-08-19,119064.0
2015-08-18,119798.0
2015-08-17,105299.0
2015-08-16,84478.0
2015-08-15,94944.0
2015-08-14,101858.0
2015-08-13,104109.0
2015-08-12,117898.0
2015-08-11,109091.0
2015-08-10,110280.0
2015-08-09,90534.0
2015-08-08,82199.0
2015-08-07,99688.0
2015-08-06,134838.0
2015-08-05,129396.0
2015-08-04,127347.0
2015-08-03,119844.0
2015-08-02,114769.0
2015-08-01,93462.0
2015-07-31,147503.0
2015-07-30,124065.0
2015-07-29,128885.0
2015-07-28,118350.0
2015-07-27,113425.0
2015-07-26,108188.0
2015-07-25,100544.0
2015-07-24,99402.0
2015-07-23,106528.0
2015-07-22,131259.0
2015-07-21,143934.0
2015-07-20,117682.0
2015-07-19,120887.0
2015-07-18,129223.0
2015-07-17,105710.0
2015-07-16,114387.0
2015-07-15,111183.0
2015-07-14,116425.0
2015-07-13,159695.0
2015-07-12,176542.0
2015-07-11,204511.0
2015-07-10,193020.0
2015-07-09,213672.0
2015-07-08,179359.0
2015-07-07,190747.0
2015-07-06,195298.0
2015-07-05,143911.0
2015-07-04,104582.0
2015-07-03,104771.0
2015-07-02,127989.0
2015-07-01,144112.0
2015-06-30,143673.0
2015-06-29,144779.0
2015-06-28,99145.0
2015-06-27,89826.0
2015-06-26,100268.0
2015-06-25,111468.0
2015-06-24,107281.0
2015-06-23,110435.0
2015-06-22,119345.0
2015-06-21,105432.0
2015-06-20,85165.0
2015-06-19,125222.0
2015-06-18,115154.0
2015-06-17,113931.0
2015-06-16,121541.0
2015-06-15,117904.0
2015-06-14,112459.0
2015-06-13,105843.0
2015-06-12,104241.0
2015-06-11,113864.0
2015-06-10,131279.0
2015-06-09,123557.0
2015-06-08,111830.0
2015-06-07,83627.0
2015-06-06,84280.0
2015-06-05,93425.0
2015-06-04,118346.0
2015-06-03,117311.0
2015-06-02,114926.0
2015-06-01,128696.0
2015-05-31,109364.0
2015-05-30,90007.0
2015-05-29,124052.0
2015-05-28,112775.0
2015-05-27,104001.0
2015-05-26,108384.0
2015-05-25,100829.0
2015-05-24,96824.0
2015-05-23,86279.0
2015-05-22,83932.0
2015-05-21,94416.0
2015-05-20,106888.0
2015-05-19,101313.0
2015-05-18,99347.0
2015-05-17,87162.0
2015-05-16,77481.0
2015-05-15,85085.0
2015-05-14,101584.0
2015-05-13,93903.0
2015-05-12,101967.0
2015-05-11,111374.0
2015-05-10,96515.0
2015-05-09,83644.0
2015-05-08,109145.0
2015-05-07,101732.0
2015-05-06,107329.0
2015-05-05,115348.0
2015-05-04,107830.0
2015-05-03,88545.0
2015-05-02,95102.0
2015-05-01,86271.0
2015-04-30,97071.0
2015-04-29,117260.0
2015-04-28,106124.0
2015-04-27,106587.0
2015-04-26,92999.0
2015-04-25,86025.0
2015-04-24,94093.0
2015-04-23,109838.0
2015-04-22,101207.0
2015-04-21,106012.0
2015-04-20,116746.0
2015-04-19,104049.0
2015-04-18,77576.0
2015-04-17,102755.0
2015-04-16,93893.0
2015-04-15,95847.0
2015-04-14,110150.0
2015-04-13,101712.0
2015-04-12,96153.0
2015-04-11,99429.0
2015-04-10,96631.0
2015-04-09,105399.0
2015-04-08,110751.0
2015-04-07,101474.0
2015-04-06,102214.0
2015-04-05,95023.0
2015-04-04,81030.0
2015-04-03,84096.0
2015-04-02,112070.0
2015-04-01,104713.0
2015-03-31,115358.0
2015-03-30,106355.0
2015-03-29,92978.0
2015-03-28,78466.0
2015-03-27,99491.0
2015-03-26,94188.0
2015-03-25,89463.0
2015-03-24,92927.0
2015-03-23,88390.0
2015-03-22,92109.0
2015-03-21,92836.0
2015-03-20,83857.0
2015-03-19,93346.0
2015-03-18,99607.0
2015-03-17,89818.0
2015-03-16,93255.0
2015-03-15,84934.0
2015-03-14,73041.0
2015-03-13,80884.0
2015-03-12,97095.0
2015-03-11,92444.0
2015-03-10,95980.0
2015-03-09,105536.0
2015-03-08,86735.0
2015-03-07,75981.0
2015-03-06,93869.0
2015-03-05,90351.0
2015-03-04,87646.0
2015-03-03,110981.0
2015-03-02,99109.0
2015-03-01,92924.0
2015-02-28,89632.0
2015-02-27,79240.0
2015-02-26,93947.0
2015-02-25,105394.0
2015-02-24,97116.0
2015-02-23,97226.0
2015-02-22,84942.0
2015-02-21,77520.0
2015-02-20,86038.0
2015-02-19,94552.0
2015-02-18,87029.0
2015-02-17,95051.0
2015-02-16,104632.0
2015-02-15,87415.0
2015-02-14,80391.0
2015-02-13,113660.0
2015-02-12,95533.0
2015-02-11,86100.0
2015-02-10,102975.0
2015-02-09,87201.0
2015-02-08,85756.0
2015-02-07,85699.0
2015-02-06,78776.0
2015-02-05,81964.0
2015-02-04,90814.0
